Unnamed: 0,Gene,pval_adj_SC,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Chromosome Position,Total_Mutations
97846,KCTD10,6.7394064651991565e-31,5684.780808,-0.493418349,0.051536448,-9.574162813,1.0268583967254301e-21,3.675616641711601e-21,12q24.11,4
97847,CRLF3,6.8500305173649325e-31,966.4430654,0.426245813,0.055803686,7.638309315,2.2009260556887505e-14,5.6703326580427504e-14,17q11.2,5
31693,ARHGAP31,8.475426369520828e-31,3743.033037,-0.725749923,0.097366851,-7.453768072,9.071140534384073e-14,2.26908607943537e-13,3q13.32-q13.33,20
114423,PRKACB,9.252090184730791e-31,2789.157253,-0.420556073,0.07440828,-5.652006402,1.58585682833827e-08,3.03928170097872e-08,1p31.1,2
108322,MINPP1,9.56022245055386e-31,1082.673735,0.124510156,0.058321326,2.134899272,0.032769239,0.040598645,10q23.2,3
86204,THOC1,9.615951745222951e-31,1748.667679,0.609046039,0.067505653,9.022148634,1.84435759839787e-19,6.00778351152149e-19,18p11.32,7
86205,ALX4,9.700121097743349e-31,509.1555349,-2.291701678,0.225540723,-10.16092192,2.96261663480994e-24,1.17294186453701e-23,11p11.2,6
45974,IREB2,1.049716950663076e-30,4002.315871,-0.300838422,0.065121618,-4.619639839,3.84406729447945e-06,6.41379903573204e-06,15q25.1,16
86209,PNKP,1.0644829328159357e-30,1333.87177,0.718481379,0.079755409,9.008559843,2.087800445003e-19,6.78694329681931e-19,19q13.33,6
59202,BLK,1.1078390163323982e-30,88.65666177,2.184378717,0.264848474,8.247654545,1.61533525735876e-16,4.61050613622214e-16,8p23.1,5
86211,UBE4A,1.110448304387236e-30,2594.657196,-0.459651903,0.109271249,-4.20652189,2.59330974735537e-05,4.10183353773786e-05,11q23.3,7
2741,VCPIP1,1.1171565150389512e-30,2717.977667,0.401006982,0.076194139,5.262963651,1.4175161179065e-07,2.57347314895477e-07,8q13.1,16
2743,BAP1,1.1538232294900984e-30,4426.226539,0.123013756,0.05072703,2.425013983,0.015307797,0.019569256,3p21.1,11
97859,EIF2B4,1.1853437253684831e-30,2057.246645,0.429407578,0.05154408,8.330880629,8.02432082324226e-17,2.32419413216676e-16,2p23.3,6
31699,FMN1,1.6416686538100668e-30,1098.028353,-0.839969547,0.123088448,-6.824113588,8.846986303182079e-12,2.01805111417015e-11,15q13.3,12
86215,NRBP1,1.6459750443213354e-30,7402.438926,0.63937073,0.056321986,11.35206302,7.24332135547144e-30,3.5891106282560697e-29,2p23.3,6
108329,SPIDR,1.6510235715200772e-30,3768.960036,0.251603303,0.054863296,4.586004147,4.51809630464138e-06,7.50577501955577e-06,8q11.21,14
2762,FAM8A1,1.6901119594112115e-30,3823.8157,-0.393732109,0.073725107,-5.340543108,9.26685377827384e-08,1.70268010524767e-07,6p22.3,2
73668,MANEA,1.743950621105164e-30,1348.529039,-0.192275311,0.084147635,-2.284975803,0.022314247,0.028089021,6q16.1,2
97865,VIRMA,1.893756567697106e-30,6179.325669,0.344461271,0.063368025,5.435884563,5.45252483591859e-08,1.015257584452e-07,8q22.1,13
45955,ZNF672,1.9000482461291187e-30,2497.391523,1.168326784,0.075219449,15.53224341,2.09906054358639e-54,2.49211482606736e-53,1q44,1
2769,ADNP2,1.9431918811389075e-30,2099.617874,0.253404633,0.076699998,3.303841448,0.000953698,0.001348588,18q23,10
86220,TEX10,1.990434802259568e-30,2000.877592,0.484235388,0.064804623,7.472235269,7.88438770739461e-14,1.97815957308844e-13,9q31.1,4
2771,CFL2,2.011267726886355e-30,2336.009995,-1.493233164,0.100316352,-14.88524188,4.10997431744245e-50,4.25547583672158e-49,14q13.1,2
45951,PGM2,2.0113349244676755e-30,2211.904227,0.694278897,0.072114157,9.627497951,6.12015066135197e-22,2.21298926853937e-21,4p14,4
31703,ARHGEF6,2.0449564286433303e-30,5849.922165,-1.696987823,0.113508949,-14.95025586,1.55151941321453e-50,1.62930768811899e-49,Xq26.3,10
86222,GTF2H3,2.154528825861885e-30,1727.710885,0.190222114,0.056255931,3.38136995,0.000721254,0.001028463,12q24.31,5
45945,LMF2,2.2713968136022552e-30,4417.424881,0.663118269,0.082576932,8.030308873,9.72275724571776e-16,2.66982711487535e-15,22q13.33,1
86223,EPB41L1,2.2966077309618396e-30,5650.788054,-0.539764437,0.088258086,-6.115750568,9.61035463011355e-10,1.9621609442732604e-09,20q11.23,9
45942,KLF11,2.418411680036978e-30,2555.759631,-0.62685368,0.090212782,-6.948612633,3.68895921395745e-12,8.57479664150564e-12,2p25.1,6
97871,SASH1,2.4315231017574623e-30,6131.042487,-1.60665741,0.091029829,-17.64979055,1.0213427599584e-69,2.0056788324014203e-68,6q24.3-q25.1,8
31705,GALC,2.8846710740826845e-30,2097.267522,-0.492083098,0.064097758,-7.677071922,1.62766057650189e-14,4.21946977716057e-14,14q31.3,2
2782,MFHAS1,2.9688325284443125e-30,1798.625328,1.138247652,0.089032113,12.78468654,1.99666186645177e-37,1.31191625238848e-36,8p23.1,4
86232,DNAAF5,3.0951967142936093e-30,2305.560271,0.981154738,0.070335935,13.94955136,3.16590571433934e-44,2.6466695875954098e-43,7p22.3,4
45938,DCTN5,3.110366904486856e-30,5002.44146,0.480241325,0.053330061,9.005077361,2.1551381539857601e-19,6.9999120742121e-19,16p12.2,1
86233,ERCC6L2,3.1838611438216015e-30,1457.450854,-0.601642028,0.069533352,-8.652567539,5.03535392133304e-18,1.53957450732583e-17,9q22.32,6
26741,TNS2,3.2460960752709785e-30,8105.279256,-2.349402062,0.111813243,-21.0118408,5.1114465162463406e-98,2.0733237391269e-96,12q13.13,5
108340,PSTK,3.249564395122539e-30,291.223637,0.447689098,0.097634215,4.585371011,4.53180983928419e-06,7.52660176389426e-06,10q26.13,1
18877,LUC7L,3.428977858037333e-30,1955.864956,0.206675931,0.078555064,2.630968905,0.008514183,0.01112305,16p13.3,1
86236,TRDMT1,3.892389010492552e-30,581.2371,0.207381872,0.080147262,2.587510391,0.009667228,0.012568641,10p13,2
97878,TSHZ1,3.9362752395423524e-30,2366.905701,-0.977266232,0.072582021,-13.46430173,2.5370525643301e-41,1.9133604755989494e-40,18q22.3,10
2789,SORBS1,4.013255530024535e-30,21287.27393,-3.743064862,0.172359528,-21.71661124,1.42942132218882e-104,7.014035163047249e-103,10q24.1,13
108345,MCF2L,4.1382808797576985e-30,2892.5029,-0.284376734,0.10069464,-2.824149651,0.004740624,0.006330732,13q34,10
108346,RIMKLA,4.22930713262148e-30,212.2449893,0.994912421,0.169533517,5.868529341,4.39677599948937e-09,8.68312345097304e-09,1p34.2,2
86238,TNFAIP1,4.2376295670895256e-30,3974.390863,-0.196201006,0.060585869,-3.238395533,0.00120204,0.001686091,17q11.2,1
59204,IGHD,4.920090216413411e-30,658.7728646,0.933529678,0.294074042,3.174471546,0.001501096,0.002089381,14q32.33,2
39249,OXNAD1,5.071042135902092e-30,731.1531463,0.292246936,0.059310081,4.927441184,8.33134909335087e-07,1.44839854752655e-06,3p25.1-p24.3,1
86245,DDX11,5.167182621585851e-30,1580.776191,1.441540997,0.111574047,12.92003858,3.469674622181e-38,2.33085354695955e-37,12p11.21,7
108350,DBF4,5.5111766226518056e-30,964.7314475,1.946983765,0.069007435,28.21411579,3.92497603367033e-175,7.1042066209433e-173,7q21.12,1
68225,SLIT2,5.57359049064894e-30,1922.986342,-1.712368381,0.128409912,-13.33517288,1.4451930853283299e-40,1.05910903495452e-39,4p15.31,16
86250,GKAP1,5.9996582471270446e-30,446.8245217,-0.639529988,0.107347379,-5.957574328,2.5600928729515303e-09,5.12178747241378e-09,9q21.32,1
31710,RIPOR1,6.635409560892547e-30,2514.319557,-0.343566887,0.080442843,-4.27094414,1.94647162939886e-05,3.10225990045245e-05,16q22.1,6
45917,ANKIB1,7.283313231031982e-30,4358.932624,0.244650996,0.066249201,3.692889782,0.00022172,0.000329429,7q21.2,6
86253,NAV1,7.329788483819178e-30,3733.264448,-0.437702295,0.119363385,-3.666972886,0.000245439,0.000363432,1q32.1,18
92280,RPS6KA4,7.637672562626825e-30,2161.952515,1.004194945,0.094459333,10.6309764,2.13861595905788e-26,9.23300760361935e-26,11q13.1,2
31712,SPECC1,7.764334697217187e-30,1837.069892,0.618525151,0.111422348,5.551176764,2.83752987186085e-08,5.35993385069629e-08,17p11.2,7
45911,ATXN3,8.091225902104082e-30,1619.305252,-0.287243492,0.055980669,-5.13111928,2.88024308416118e-07,5.13047477603903e-07,14q32.12,5
26751,RGS3,8.346380339812137e-30,3637.296434,-0.480324647,0.104989355,-4.574984276,4.76255753651837e-06,7.89889599720275e-06,9q32,8
2810,MMP15,8.370550209814996e-30,2605.050271,1.048470809,0.150050206,6.98746663,2.79894116286669e-12,6.540862990348399e-12,16q21,6
97886,IFT88,8.747130043383073e-30,798.2062359,-0.426687867,0.066232559,-6.442267606,1.17701508297308e-10,2.52569191163422e-10,13q12.11,6
108358,CCNF,9.262320086756083e-30,1210.422274,2.11497487,0.092187905,22.94199943,1.7710103446533898e-116,1.17573025856471e-114,16p13.3,5
86258,GTF3C2,9.373126031485197e-30,3522.30402,0.903311566,0.053064903,17.02276865,5.56746534086368e-65,9.33718444316526e-64,2p23.3,5
97890,KBTBD6,1.0388970179985681e-29,1442.531702,-0.314572957,0.07909632,-3.977087141,6.97646043767298e-05,0.000107157,13q14.11,5
45902,BFAR,1.0683639555652953e-29,3991.953886,0.297238126,0.048218766,6.164366155,7.07660242279306e-10,1.45365839490051e-09,16p13.12,3
45901,DOHH,1.0760641762152457e-29,633.6805149,1.253246719,0.120330448,10.41504242,2.11703179814245e-25,8.77075622525612e-25,19p13.3,1
31715,WDR11,1.1066095059605017e-29,3524.061198,-0.39647163,0.073042416,-5.427964331,5.70004273734802e-08,1.06041908231125e-07,10q26.12,9
2816,HDAC8,1.1356867176840546e-29,565.7693999,0.438009569,0.064891809,6.749843748,1.48004458413082e-11,3.3360121465148e-11,Xq13.1,6
45895,INO80E,1.3155206570792678e-29,1709.660474,0.245224704,0.065221172,3.759894173,0.000169985,0.000254712,16p11.2,1
108362,SLC6A9,1.3342172320941224e-29,1525.383922,2.092332249,0.11886834,17.6020987,2.37363048086793e-69,4.58615049405156e-68,1p34.1,4
31718,TRPM2,1.342461408988309e-29,954.7289427,1.659960508,0.110628693,15.00479176,6.83049823810095e-51,7.26843811404353e-50,21q22.3,13
39252,IPCEF1,1.387944445987347e-29,204.1427871,0.699309735,0.136570828,5.120491287,3.04740698134657e-07,5.42018636730465e-07,6q25.2,2
97896,CRADD,1.484405166100883e-29,460.0136706,-0.488256646,0.070813256,-6.894989394,5.38688219540821e-12,1.2403510245968198e-11,12q22,1
86265,GSR,1.5115730985627106e-29,3093.456665,0.621523245,0.092166457,6.743486341,1.54630519406689e-11,3.48249929021803e-11,8p12,4
31719,TRIM69,1.5168913694273747e-29,2445.299614,0.444269082,0.091484324,4.856231792,1.19640644824084e-06,2.06200629859403e-06,15q21.1,2
97897,RAB11FIP2,1.6545203128426848e-29,1340.358927,-0.859043574,0.065835905,-13.04825344,6.50209478483618e-39,4.48899570139859e-38,10q26.11,3
2831,NUP160,1.76752684725472e-29,4648.454405,0.696853211,0.078604709,8.865285834,7.6308057639169e-19,2.41991139481834e-18,11p11.2,15
108364,MATN2,1.8267208934498158e-29,6571.835243,-2.655365492,0.143825773,-18.46237599,4.14691464701091e-76,9.65566801183875e-75,8q22.1-q22.2,9
2834,XPC,1.9529769926832645e-29,1468.138755,-0.92981436,0.077431965,-12.00814625,3.21981700173948e-33,1.80208310954999e-32,3p25.1,11
86270,HPDL,2.0135881094016466e-29,270.887742,3.645618241,0.174518479,20.88958296,6.65983920751567e-97,2.63999328585528e-95,1p34.1,2
2839,KLK1,2.0574838818806499e-29,103.701038,0.898302058,0.2052574,4.376466121,1.20618929270571e-05,1.94830339870785e-05,19q13.33,4
45884,SLC30A7,2.185415586653525e-29,2415.488221,0.57274652,0.058671893,9.761855135,1.64125067868679e-22,6.10844529995825e-22,1p21.2,3
31721,TMC6,2.2389285324323335e-29,3159.175487,1.074134514,0.093434406,11.49613465,1.3795621843544098e-30,7.03943618857014e-30,17q25.3,5
97909,RGN,2.3068777148401838e-29,325.4515194,-1.269581383,0.167742639,-7.568626482,3.77190962341263e-14,9.60805337689786e-14,Xp11.3,2
68231,ABL1,2.544395916046206e-29,6439.15682,-0.382670019,0.055356892,-6.912780028,4.75246604472873e-12,1.0972420401223298e-11,9q34.12,9
86276,UBR7,2.7008916070479195e-29,2715.097236,0.129898916,0.059000303,2.201665222,0.027688965,0.034536503,14q32.12,6
108370,SREBF2,2.851207093978567e-29,9242.066064,0.473975756,0.0759395,6.24149164,4.33417606329649e-10,8.997565673058481e-10,22q13.2,6
31724,LIMK1,2.9921005058578294e-29,3333.396985,1.585055234,0.085682221,18.49923148,2.09439091355057e-76,4.95474526108276e-75,7q11.23,5
2852,C2orf69,3.1437298666203954e-29,1356.285285,0.228959705,0.071496955,3.202370034,0.001363018,0.001903127,2q33.1,2
114388,CASP8,3.3363362018183247e-29,1558.277383,0.18969536,0.073044399,2.596987097,0.009404546,0.012240392,2q33.1,18
114387,SPATA13,3.500969909204255e-29,2482.033531,-0.229064551,0.095539949,-2.397578761,0.016503832,0.021035178,13q12.12,4
18902,CREBBP,3.522961796275986e-29,7896.25571,-0.242978683,0.065158914,-3.729016805,0.000192228,0.000286922,16p13.3,23
97922,GYG2,4.5833288065794506e-29,8150.426444,-3.991582886,0.198896152,-20.0686783,1.38642647784884e-89,4.60207238823665e-88,Xp22.33,6
2867,TMEM100,5.019754742545344e-29,856.3267394,-2.254846932,0.236829778,-9.520960374,1.71585917295563e-21,6.08961784911706e-21,17q22,3
68238,PHLDB2,5.73507523524533e-29,3136.160583,-1.752824789,0.141664106,-12.37310454,3.6541928977183e-35,2.19709636275849e-34,3q13.2,10
104522,DIAPH1,5.788285231651566e-29,9095.73042,0.513645512,0.062571598,8.208924317,2.23178843982675e-16,6.31922860190613e-16,5q31.3,9
86289,GULP1,6.040590656493403e-29,936.3785032,-1.3232058,0.123459225,-10.71775561,8.40173340158694e-27,3.70820467087295e-26,2q32.1-q32.2,2
114382,SKI,6.044259482850602e-29,8339.478249,-0.169268632,0.076014847,-2.22678381,0.025961726,0.032449895,1p36.33-p36.32,4
97929,BTBD2,6.216509577934967e-29,4216.603475,0.248651845,0.075722271,3.283734632,0.001024413,0.00144422,19p13.3,1
31728,IQSEC1,6.290771805622531e-29,5734.364961,-0.814829897,0.074993295,-10.86537,1.68538596113107e-27,7.61200919262259e-27,3p25.2-p25.1,6
2876,HDAC11,6.341568389404563e-29,1548.824798,0.345821732,0.112442917,3.075531481,0.002101277,0.002891008,3p25.1,3
68240,SH3D19,6.426641122026747e-29,8162.539668,-2.389080812,0.113578841,-21.03455879,3.16705388961489e-98,1.29008696233867e-96,4q31.3,7
45839,TBC1D16,6.444131752194158e-29,7486.49976,-0.320833234,0.103654766,-3.09520967,0.001966738,0.002712323,17q25.3,5
86290,ZNF76,6.541393019751423e-29,2056.941429,0.304426111,0.055347727,5.500245992,3.79261752451981e-08,7.1177892815648e-08,6p21.31,4
86292,GEN1,7.1111684165671e-29,1106.440679,1.621180366,0.079946102,20.27841672,1.99448418702193e-91,6.8210648150094e-90,2p24.2,2
86293,MCM2,7.796453286561204e-29,2026.279168,2.477735349,0.123266379,20.10065824,7.28213210233413e-90,2.43405899852583e-88,3q21.3,5
108375,ROGDI,7.843787664365158e-29,442.1947171,0.901463033,0.114907208,7.845139095,4.32473867614731e-15,1.15258280650871e-14,16p13.3,1
2882,ESS2,7.942821905319343e-29,1157.873346,0.699746732,0.066183743,10.57278879,3.98466009833859e-26,1.70039343075454e-25,22q11.21|22q11.2,6
108377,SLAIN1,7.991522776143678e-29,447.2351661,0.374045137,0.169103672,2.211927938,0.026971645,0.033665862,13q22.3,2
108378,TICAM1,7.991522776143678e-29,1534.714865,0.61457627,0.07275189,8.447564292,2.97443069596217e-17,8.78230645317487e-17,19p13.3,3
86294,HMMR,8.136581219164784e-29,680.9786611,3.643620502,0.134137263,27.16337292,1.76008020124411e-162,2.4648831197861e-160,5q34,6
86296,CAMKMT,8.82866594118382e-29,407.7154588,0.782237627,0.064985131,12.0371786,2.2657274887557698e-33,1.27292086674285e-32,2p21,5
86297,TTF2,9.031705956094975e-29,1690.740059,0.918528749,0.077020662,11.9257446,8.69035132837326e-33,4.77882145560818e-32,1p13.1,10
86299,ZNF552,9.154217735692033e-29,1110.218813,-0.837400281,0.133751639,-6.26085995,3.82860254511455e-10,7.97043928283071e-10,19q13.43,4
31731,RUFY1,9.521978030096307e-29,3264.897225,0.175853179,0.059439729,2.958512457,0.003091277,0.004194431,5q35.3,10
31733,TLR8,1.0658216889179835e-28,227.113746,0.867498136,0.179221264,4.84037506,1.29594311057386e-06,2.22895244459616e-06,Xp22.2,9
86305,ESYT1,1.0736101953361372e-28,13356.91492,-1.116837964,0.084114055,-13.27766168,3.11985177054896e-40,2.2536700327467e-39,12q13.2,13
2898,IL17RD,1.0911262894930043e-28,3956.171212,-0.857726453,0.133422766,-6.428636423,1.28753670372441e-10,2.75668778012014e-10,3p14.3,7
86306,CYP4X1,1.1757898668716534e-28,1882.417801,-1.831325566,0.234427307,-7.811912304,5.63267486349374e-15,1.4914228530360302e-14,1p33|1,7
97937,WDR27,1.231470823018503e-28,660.7528689,-0.506623041,0.093363839,-5.426330413,5.75244285287255e-08,1.06985622891831e-07,6q27,2
45817,NUBP1,1.247912107061286e-28,453.3162853,0.22963182,0.073437977,3.12688106,0.001766714,0.00244667,16p13.13,1
97938,UNC119B,1.2776044123578614e-28,2261.617756,-0.703534341,0.083716851,-8.403736315,4.32493207720647e-17,1.26722887650097e-16,12q24.31,3
68244,PLSCR4,1.3018690238660059e-28,2988.245572,-2.310471964,0.122010433,-18.93667544,5.6877106289495696e-80,1.48468593370104e-78,3q24,2
86310,NKAIN3,1.3046438189955526e-28,74.85768741,-0.533038855,0.227017584,-2.348006909,0.018874171,0.023916508,8q12.3,2
108385,SLC6A2,1.34448695026082e-28,133.4824021,0.850769993,0.224582856,3.788223227,0.000151728,0.000228068,16q12.2,3
86313,RUFY2,1.3613704789805987e-28,1021.859886,-0.61826207,0.061077871,-10.12252162,4.38958259315201e-24,1.72685117146226e-23,10q21.3,9
45811,ASL,1.4042814962010166e-28,597.8796637,0.268976325,0.085867446,3.132459836,0.001733481,0.002401861,7q11.21,7
2906,RIC8A,1.477973280913991e-28,5759.685871,0.374268179,0.059722391,6.266798329,3.68546955015014e-10,7.68497106718625e-10,11p15.5,7
2907,HLA-G,1.5401679996681123e-28,208.0135283,1.495820101,0.16006072,9.34532906,9.16041804375532e-21,3.15094131089444e-20,6p22.1,4
114372,INO80D,1.5662680256565132e-28,1737.308691,-0.252246084,0.066418093,-3.797851945,0.000145955,0.000219649,2q33.3,9
31736,NRIP3,1.6165305324171435e-28,540.5894484,-0.720026654,0.161456248,-4.459577526,8.21213651315724e-06,1.33989328294442e-05,11p15.4,3
108387,IQGAP3,1.7469173566660515e-28,2426.763803,4.661288516,0.148269584,31.43792809,6.13793378284701e-217,2.30906661877848e-214,1q22,16
2912,RNF14,1.9416752383402478e-28,3420.084756,-0.386618811,0.054834281,-7.05067707,1.78049277114139e-12,4.19507973807181e-12,5q31.3,6
68249,SYNPO2,1.9658005808856917e-28,7702.667028,-3.182528802,0.14852625,-21.42738274,7.42376637180875e-102,3.40747324424695e-100,4q26,11
92289,CCDC69,1.9982140264243593e-28,5710.176746,-2.901035352,0.165088175,-17.57264172,3.9914546469790497e-69,7.65800488569401e-68,5q33.1,3
2914,GSKIP,2.0130993007237346e-28,1293.673878,0.229104779,0.060884768,3.762924412,0.000167938,0.000251704,14q32.2,2
97944,PLCL1,2.3101295404887035e-28,664.2440115,-1.244587945,0.137447219,-9.055024573,1.36537041428625e-19,4.4725963408734915e-19,2q33.1,6
97945,CDCA7L,2.3101295404887035e-28,1400.655159,0.551088442,0.116635247,4.724887697,2.30242559927772e-06,3.897162553837e-06,7p15.3,3
108391,SCML1,2.310855291048541e-28,640.7102521,-0.735462375,0.123336039,-5.963077624,2.47530755921263e-09,4.953713448529621e-09,Xp22.13,7
31737,TBC1D5,2.350365837024022e-28,4832.232151,-0.54644742,0.068901996,-7.930792331,2.17752085872354e-15,5.88090022458753e-15,3p24.3,6
45795,EYA3,2.425340501447474e-28,2092.624027,0.335063308,0.059199156,5.659933864,1.51431341821947e-08,2.90652433392946e-08,1p35.3,3
97946,LEAP2,2.4814007583694308e-28,30.39153942,-0.24631236,0.103887542,-2.370951862,0.017742342,0.022540363,5q31.1,1
108393,CD164L2,2.553780350889365e-28,140.0000841,-0.461272652,0.207147191,-2.226786909,0.025961519,0.032449895,1p36.11,1
31738,SBF2,2.575645934576323e-28,2485.583925,-1.134143245,0.086102276,-13.17204716,1.27103859023452e-39,8.97539432912755e-39,11p15.4,14
97947,PTCH1,2.6420220154271924e-28,1099.14656,-0.471699149,0.100772827,-4.680816883,2.85734077546073e-06,4.81012021742472e-06,9q22.32,12
2925,PNMA1,2.6465909232275736e-28,2712.391475,-0.383764346,0.069505724,-5.521334439,3.36434724352221e-08,6.32951227831116e-08,14q24.3,1
45790,NFATC2IP,2.6631553300230195e-28,2337.025184,0.315385256,0.047610663,6.624256716,3.48999786066859e-11,7.72575273506261e-11,16p11.2,1
26758,YPEL2,2.707679886175088e-28,1993.499013,-1.124899262,0.10051736,-11.19109439,4.50834469851722e-29,2.16893433765675e-28,17q22,1
51048,TNFRSF9,2.72119083486523e-28,198.5360119,3.531115321,0.169762744,20.80029598,4.30146554578577e-96,1.6808129931048e-94,1p36.23,1
115537,MYH11,2.8470467446262e-28,17420.81561,-3.866376562,0.197657022,-19.56103818,3.32243446442658e-85,9.77672202982949e-84,16p13.11,18
108397,ASH2L,3.090768346657366e-28,3813.381856,0.199361794,0.07727232,2.579989768,0.009880324,0.012836995,8p11.23,6
114360,JAK3,3.235165286578169e-28,1000.902012,1.336041028,0.120591995,11.07901921,1.58600364839269e-28,7.46725545964714e-28,19p13.11,12
108399,SGO1,3.3322451622554646e-28,258.2790889,4.121317815,0.132492345,31.1060825,1.99297802776824e-212,6.708294112414291e-210,3p24.3,3
68254,TSHZ3,3.546208114934771e-28,938.6449932,-0.931275915,0.093757766,-9.932786941,2.99758070887867e-23,1.14382624265207e-22,19q12,22
2936,PLOD3,3.736311240150699e-28,5611.703922,1.556413002,0.092560186,16.81514555,1.89027731014492e-63,3.03997154002016e-62,7q22.1,5
114356,HELB,3.79954951956048e-28,178.7821421,0.492760088,0.109449652,4.502162228,6.72656050571756e-06,1.10530823794705e-05,12q14.3|12q,7
97954,CYREN,3.8346241816946367e-28,896.5483095,0.153852446,0.062431408,2.464343674,0.013726443,0.017611042,7q33,1
108402,SH3BP1,4.060356770994022e-28,412.1633284,2.063261388,0.117799975,17.51495611,1.10170893549658e-68,2.08045153901942e-67,22q13.1,1
2938,ERLIN2,4.078949158539119e-28,5126.564715,-0.294620408,0.08237778,-3.57645482,0.000348285,0.000508694,8p11.23,3
26759,ZNF385D,4.103280398847209e-28,616.1380139,-1.92851086,0.138961867,-13.87798609,8.613006883148251e-44,7.09833118814786e-43,3p24.3,3
86324,GLMN,4.205833197088614e-28,559.4271577,0.890840329,0.067699013,13.15883783,1.51396652525494e-39,1.06711835979211e-38,1p22.1,2
86325,DCUN1D4,4.260438414549727e-28,2570.622413,-0.150752525,0.06680442,-2.256624989,0.024031518,0.030139149,4q12,3
86326,NCAPD2,4.32461504903592e-28,7572.651468,1.855426438,0.087359428,21.2389948,4.16711688680687e-100,1.79663605820846e-98,12p13.31,7
114354,ARAP2,4.3920541327051825e-28,1156.363405,0.344248378,0.10281116,3.348356135,0.000812925,0.001154034,4p14,7
2943,RPGRIP1L,4.464998331271542e-28,730.7903488,0.478633575,0.071300158,6.712938448,1.9074359044236e-11,4.27624039054348e-11,16q12.2,9
114353,CUL3,4.496455435243156e-28,3902.31457,-0.185515732,0.065056839,-2.851594632,0.004350054,0.005825374,2q36.2,11
86328,MON2,4.555399292524427e-28,3427.244751,-0.789311859,0.06844923,-11.53134746,9.16971558126192e-31,4.7128358730804e-30,12q14.1,7
108403,NDC1,4.591343040889629e-28,3212.599596,1.212924681,0.082481876,14.70534797,5.95639546314893e-49,5.88765602040058e-48,1p32.3,3
31745,FOXN2,4.69910900599864e-28,1669.309493,-0.346305424,0.101524363,-3.411057351,0.000647115,0.000926188,2p16.3,2
68258,SLC39A13,4.815606085708733e-28,2580.345977,0.602025391,0.082472779,7.299686033,2.88440000626663e-13,7.050592243627399e-13,11p11.2,4
108405,WNT7B,5.492321930035535e-28,753.1888644,1.573710978,0.220308268,7.143222515,9.11678616660168e-13,2.17447363739955e-12,22q13.31,1
86331,TMEM108,5.6047100908433845e-28,457.0273584,1.550335142,0.183093363,8.467456814,2.50808867651099e-17,7.43628331749961e-17,3q22.1,3
114348,PDS5B,5.873543316629605e-28,3103.148898,-0.276712613,0.067273482,-4.113249448,3.90128429246e-05,6.09925362085541e-05,13q13.1,9
86334,ZFP82,6.1066508423315025e-28,702.5037181,0.649180731,0.088935082,7.299489915,2.88860714736454e-13,7.05997665341861e-13,19q13.12,7
108408,MCM10,6.502128978943516e-28,1009.758277,4.314983339,0.132755138,32.5033246,9.569764016417529e-232,5.56380280057536e-229,10p13,9
108409,GORAB,6.792033266544036e-28,837.1591651,0.895668741,0.067852513,13.20022947,8.7468206274383e-40,6.21082533523432e-39,1q24.2,9
108411,ERLIN1,7.273643902621139e-28,3269.848397,-0.148434737,0.054680726,-2.714571433,0.006636159,0.008751811,10q24.31,2
97969,PTCH2,7.338975306736093e-28,353.1211538,-0.724797466,0.135832864,-5.335950699,9.50452262712302e-08,1.74501216386586e-07,1p34.1,5
108412,MAP7D2,7.560104368596284e-28,218.2394464,2.571031838,0.206556434,12.44711572,1.44990729838043e-35,8.839504743160791e-35,Xp22.12,5
86341,SUGP1,8.276285164895461e-28,1626.346038,0.545456965,0.060871256,8.96082975,3.22244267233137e-19,1.03839074758733e-18,19p13.11,9
97972,PUS1,8.4458399324795e-28,1210.399131,1.49118419,0.090307283,16.51233586,2.9907951568205903e-61,4.47592791565989e-60,12q24.33,4
2966,MAT2B,8.558984646056158e-28,4192.381505,-0.421387757,0.048321163,-8.720563303,2.76821128422076e-18,8.56351204435012e-18,5q34,2
114336,ARL14EP,1.0606885251050136e-27,1896.713589,-0.187849632,0.058423579,-3.215305113,0.001303059,0.001822061,11p14.1,2
86350,PHC3,1.1158183789369355e-27,4280.716467,-0.385462434,0.075427537,-5.110367509,3.21532732704278e-07,5.71091187711931e-07,3q26.2,9
45735,ATP11A,1.2081090102356517e-27,3156.407491,0.721828424,0.102062289,7.072430287,1.52243473562381e-12,3.5989936961161297e-12,13q34,14
31751,RPS6KA1,1.2167409500576086e-27,3160.264373,1.055023054,0.099663077,10.58589682,3.46447073351404e-26,1.48170609659386e-25,1p36.11,5
86352,CNOT10,1.2929980674542218e-27,1849.236303,0.562127507,0.047451065,11.84646758,2.24454296818202e-32,1.22097537248484e-31,3p22.3,4
39255,TNFRSF25,1.38924425124766e-27,448.5921243,0.724379591,0.114394271,6.332306548,2.41523016020559e-10,5.09551416909e-10,1p36.31,1
45728,SECISBP2L,1.4085924363905112e-27,4442.310899,-0.852831924,0.087800751,-9.713264519,2.64720012533467e-22,9.75027483291822e-22,15q21.1,8
31753,ELMO1,1.5335519093819092e-27,1643.371197,-0.214364729,0.10375652,-2.066036217,0.03882506,0.047759031,7p14.2-p14.1,12
97987,RSPH3,1.5697353917351835e-27,1219.768281,-0.330828027,0.065125458,-5.079857176,3.77718731937173e-07,6.68472612392454e-07,6q25.3,4
